projectname,classification,commenttext
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not array
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// array of reference type
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//q.addCollection(collectionName, collectionRole);"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// boolean
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// char
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// short
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// classic parser does not support bulk manipulation statements
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// double
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// aload_0
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// float
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// float
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// This is called when it's time to fully resolve a path expression.
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// long
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// can't cache this stuff either (per-invocation)
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// This is the legacy behaviour for HQL queries...
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// long
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// bad type
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// bad type
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not known!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// boolean, byte, char, int, short"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not known!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// boolean, byte, char, int, short"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not known!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// reference type
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not known!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//Need this, since join condition can appear inside parens!"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// double
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// float
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// float
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// bad type
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// bad type
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// boolean, byte, char, int, short"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//expressionOpeners.add("",""); // deliberately excluded"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// skip finalize methods
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Mainly for OSCache
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//decrement the lock
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//recache the updated state
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// noop
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//null clientLock is remotely possible but will never happen in practice
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//by requiring <, we rely on lock timeout in the case of an unsuccessful update!"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// the user provided resulttransformer, not the one used with ""select new"". Here to avoid mangling // transformed/non-transformed results."
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// disassemble positional parameters
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//ie. 60 seconds
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// noop
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// otherwise, a trim-specification and/or a trim-character // have been specified;  we need to decide which options // are present and ""do the right thing"" // should leading trim-characters be trimmed? // should trailing trim-characters be trimmed? // the trim-character (what is to be trimmed off?) // the trim-source (from where should it be trimmed?)"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//noop
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//noop
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// this is called from SettingsFactory irregardless; trivial to simply disregard
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Do nothing; subclasses may override.
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Do nothing; subclasses may override.
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// TABLE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Inside a BETWEEN ... AND ... expression
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//were an odd or even number of NOTs encountered //the join string built up by compound paths inside this expression //a flag indicating if the subexpression is known to be boolean
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//ie. a many-to-many
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//Cope with [,]"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Cope with a continued path expression (ie. ].baz)
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//NOTE: early return
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Cope with a subselect
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// use the id value of a newly instantiated instance as the unsaved-value
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Close extra brackets we opened
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//take note when this is a boolean expression
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//persister.setIdentifier(result, id); //before calling interceptor, for consistency with normal load"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// no-op; CCS did not have such a concept
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// JoinProcessor needs to know if the where clause fragment came from a dynamic filter or not so it // can put the where clause fragment in the right place in the SQL AST.   'hasFilterCondition' keeps track // of that fact.
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// no-op; CCS did not have such a concept
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// assumes that types are all of span 1
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// again, CCS did not have such a concept; however a reasonable // proximity is to clear the cache.  For non-transaction aware // caches, we will also do a clear at the end of the transaction"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//process a token, mapping OO path expressions to SQL expressions"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Open any extra brackets we might need.
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//Cope with special cases of AND, NOT, )"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the next one up must also be
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Add any joins
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//named query parameter
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// get meta's from <hibernate-mapping>
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// get meta's from <class>
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//path expression
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// DB-OBJECTNAME
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// just decrement the lock, don't recache // (we don't know which transaction won)"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// saves / updates don't cascade to uninitialized collections
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// MUTABLE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// A container for collections we load up when the owning entity is not // yet loaded ... for now, this is purely transient!"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// WHERE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// CHECK
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// POLYMORPHISM
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// properties that we have tried to load, and not found in the database"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// TODO:
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// persists don't cascade to uninitialized collections
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//anything else
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the path expression continues after a ]
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// careful with this!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the path expression ends at the ]
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// ""finish off"" the join"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//NOTICE: no "" or . since they are part of (compound) identifiers"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//cannot instantiate
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// start by looking for HQL keywords...
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// inner joins can be abbreviated to 'join'
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// 'outer' is optional and is ignored
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// now anything that is not a HQL keyword
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// process the ""old"" HQL style where aliases appear _first_ // ie. using the IN or IN CLASS constructions"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// treat it as a classname
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// treat it as a path expression
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// starts with a path expression (new style)
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// ID
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//allow ODMG OQL style: from Person p, p.cars c"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//handle quoted strings
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// VERSION / TIMESTAMP
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// DISCRIMINATOR
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Primary key constraint
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// this is either a <version/> tag with no type attribute, // or a <timestamp/> tag"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// Object insertions, updates, and deletions have list semantics because // they must happen in the right order so as to respect referential // integrity"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// ""finish off"" the join"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//ignore whitespace
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//do replacements
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//handle HQL2 collection syntax
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// uuid.hex is deprecated
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// AbstractSelectingDelegate impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//hilo params
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//sql = query;
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//for EJB3
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// performance opt
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//sql = update;
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// DISCRIMINATOR
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//hilo config
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// so we ""clock over"" on the first invocation"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// don't allow comments on these insert statements as comments totally // blow up the Oracle getGeneratedKeys ""support"" :("
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//throw new IdentifierGenerationException(""save associated object first, or disable cascade for inverse association"");"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//count++;
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// go ahead and set the lazy here, since pojo.proxy can override it."
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// DYNAMIC UPDATE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// IMPORT
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// BATCH SIZE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// we need to dirty check collections, since they can cause an owner // version number increment"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// SELECT BEFORE UPDATE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// OPTIMISTIC LOCK MODE
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// intentionally empty
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//first element of array is reserved for the actual instance we are loading!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//keep the behavior consistent even for boundary usages
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// so we ""clock over"" on the first invocation"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// do nothing until we hit the rsult set containing the generated id
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// Use the delegate, resolve identifiers as FROM element aliases."
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// PERSISTER
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// CUSTOM SQL
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// Loaded entity instances, by EntityKey"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// if the given name is un-qualified we may neen to qualify it
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the default...
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// cascade-save to many-to-one BEFORE the parent is saved
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// get meta's from <subclass>
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// properties
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// joined subclasses
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// KEY
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// CHECK
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// properties
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// intentionally empty
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// KEY
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//even process null collections
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//keep the existing version number in the case of replicate!
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//source.getPersistenceContext().removeNonExist( new EntityKey( id, persister, source.getEntityMode() ) );"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// substitutes into values by side-effect
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// Identity map of CollectionEntry instances, by the collection wrapper"
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// TABLENAME
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// table-specific parameters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// join.getKey().setType( new Type( lazz.getIdentifier() ) );
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//source.getBatcher().executeBatch(); //found another way to ensure that all batched joined inserts have been executed
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// IdentifierGenerator implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// PROPERTIES
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// PersistentIdentifierGenerator implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// prepare and execute the insert
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// COLUMN(S)
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// if everything went ok, commit the transaction and close the obtained // connection handle..."
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// prepare and execute the insert
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//fetch the generated id in a separate query
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we just hit the last position
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// scroll ahead
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// scroll backward
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// column index
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we have not yet hit the last result...
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// State ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Criteria impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//column unique-key
hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// do this when all the properties are updateable since there is // a certain likelihood that the information will already be // snapshot-cached.
