Document Title,Abstract,Year,PDF Link,label,code,time
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// This won't work right if we remove components. But we don't, so I'm // not going to worry about it right now.",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Datefields are not thread-safe // $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// HELP MENU //$NON-NLS-1$,,,unknown,no,0
,// OPTIONS MENU //$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Dummy constructor to allo JUnit tests to work,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$//$NON-NLS-2$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//+JMX file attribute names - do not change any values! // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// close.setPreferredSize(d);,,,unknown,no,0
,"/*         * c.gridx = 1; c.gridy = 2; g.setConstraints(close, c);         * panel.add(close);         */",,,unknown,no,0
,// JFileChooser jfc = null;,,,unknown,no,0
,// for use by test code only,,,unknown,no,0
,// // Instance Variables //,,,unknown,no,0
,// // Constructors //,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// // Implementing the TreeCellEditor Interface //,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// // Implementing the CellEditor Interface //,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// // Protected EditorDelegate class //,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Check if the new file is already in the recent list,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// reset previous result,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Hide Window on ESC,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Do not save, user does not want to overwrite",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Limit the length of the menu text if needed,,,unknown,no,0
,"// If we are merging in another test plan, we know the test plan is dirty now",,,unknown,no,0
,// Only check if we have not found any differences so far,,,unknown,no,0
,"// a well-bahaved browser is supposed to send 'Connection: close' // with the last request to an HTTP server. Instead, most browsers // leave it to the server to close the connection after their // timeout period. Leave it to the JMeter user to decide.",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Do search on Enter,,,unknown,no,0
,// one space for blank header // $NON-NLS-1$  // one space for blank header  // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// do search,,,unknown,no,0
,// Process Apache HttpClient parameters file // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Don't clear the plan,,,unknown,no,0
,"// In a post request which is not multipart, we only support // parameters, no file upload is allowed",,,unknown,no,0
,// Embedded URLs must match this RE (if provided) // $NON-NLS-1$,,,unknown,no,0
,// Check if the user has loaded any file,,,unknown,no,0
,"// Mark Walsh 2002-08-03, modified to also parse a parameter name value // string, where string contains only the parameter name and no equal sign.",,,unknown,no,0
,// Check if the header manager had a content type header // This allows the user to specify his own content-type for a PUT request,,,unknown,no,0
,// Check if the user wants to drop any changes,,,unknown,no,0
,"// If the Multipart is repeatable, we can send it first to // our own stream, without the actual file content, so we can return it",,,unknown,no,0
,"// headerManager was set, so let's set the connection // to use it.",,,unknown,no,0
,// Check if the user wants to revert,,,unknown,no,0
,// $NON-NLS-1$ $NON-NLS-2$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Add the new file at the start of the list,,,unknown,no,0
,// Store the recent files,,,unknown,no,0
,"// Resource keys cannot contain spaces, and are forced to lower case // $NON-NLS-1$ // $NON-NLS-2$",,,unknown,no,0
,// Assume no recent files,,,unknown,no,0
,// Update the menu items,,,unknown,no,0
,// Nulls cannot be written using PrettyPrintWriter - they cause an NPE // $NON-NLS-1$,,,unknown,no,0
,// Get the menu item,,,unknown,no,0
,// N.B. JVMs other than Sun may return different instances each time // so we cache the value here (and avoid having to fetch it every time),,,unknown,no,0
,// Programming error. Don't // continue.,,,unknown,no,0
,"// href=""#""",,,unknown,no,0
,//+ JMX attributes - do not change // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ //- JMX,,,unknown,no,0
,"// We only check the length of the result. Comparing the // actual result (out.toByteArray==original) will usually // fail, because the order of the properties within each // test element may change. Comparing the lengths should be // enough to detect most problem cases...",,,unknown,no,0
,// At least one recent file menu item is visible,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// write a OK reponse to browser, to engage SSL exchange // $NON-NLS-1$",,,unknown,no,0
,"// We use the page encoding where the form resides, as the // default encoding for the form",,,unknown,no,0
,//+ action names // $NON-NLS-1$,,,unknown,no,0
,// Set up list of potential targets and // enable listener,,,unknown,no,0
,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.action.AbstractAction#getActionNames()     */",,,unknown,no,0
,// .equals caused // NPE,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/* (non-Javadoc)     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)     */",,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Close the current project,,,unknown,no,0
,// the document should only have one service node // if it doesn't it may not work!,,,unknown,no,0
,"// new WSDLHelper(""http://localhost/WSTest/WSTest.asmx?WSDL""); // new WSDLHelper(""http://localhost/AxisWSDL.xml""); //new WSDLHelper(""http://localhost:8080/WSMyUpper.wsdl""); //new WSDLHelper(""http://localhost:8080/test.wsdl"");",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Bottom buttons bar,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// center position and 50% of screen size,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Created by XStream reading templates.xml,,,unknown,no,0
,"/*         * N.B. Must use LinkedHashMap for field type         * XStream creates a plain HashMap if one uses Map as the field type.         */",,,unknown,no,0
,// templates i,,,unknown,no,0
,"/*     * ------------------------------------------------------------------------     * Fields     * ------------------------------------------------------------------------     */",,,unknown,no,0
,// field TemplateManager#templates  // $NON-NLS-1$,,,unknown,no,0
,// field Template#name  // $NON-NLS-1$,,,unknown,no,0
,// for relative links,,,unknown,no,0
,// i.e. no disabled icon found,,,unknown,no,0
,// Must therefore set the enabled icon so there is at least some // icon,,,unknown,no,0
,"//      super(new JMeterTreeNode(new WorkBench(), null)); //      TestElement tp = new TestPlan(); //      initTree(tp, new WorkBench());",,,unknown,no,0
,// The node can be added in non GUI mode at startup,,,unknown,no,0
,// Remove the workbench and testplan nodes,,,unknown,no,0
,// Insert the test plan node,,,unknown,no,0
,// endWindow = window;,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Get the string given from the choose and check // the file extension.,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// read one line at a time using // BufferedReader,,,unknown,no,0
,// Check if the user wants to drop any changes,,,unknown,no,0
,// There's little point saving the manager between invocations // as we need to reset most of the beans anyway,,,unknown,no,0
,// Reload the project,,,unknown,no,0
,// / Only do the calculation if // it is needed,,,unknown,no,0
,//++ Do not change these strings; they are used in JMX files to record the button settings // $NON-NLS-1$,,,unknown,no,0
,// e.g. windows xp => windows,,,unknown,no,0
,// Timeouts not active // How much left,,,unknown,no,0
,// needs to be accessible from test code // Only contains LDAPArgument entries,,,unknown,no,0
,// get the JComponent from the visualizer,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ jmeter.properties,,,unknown,no,0
,// GuiPackage.getInstance().getMainFrame().showStoppingMessage(name);,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Minimal dimensions for dialog box,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// variable, or function with no parameter list",,,unknown,no,0
,// save leading text,,,unknown,no,0
,// starts empty,,,unknown,no,0
,/* Implements JMeterGUIComponent.createTestElement() */,,,unknown,no,0
,// Test sending data with default encoding,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test sending data with default encoding,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// Gui Components,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// Test sending data as UTF-8,,,unknown,no,0
,/* Implements JMeterGUIComponent.createTestElement() */,,,unknown,no,0
,// Test sending data as UTF-8,,,unknown,no,0
,// Test sending data as UTF-8,,,unknown,no,0
,// Test sending UTF-8 data with ISO-8859-1 content encoding,,,unknown,no,0
,"// A HTTP POST request, multipart/form-data, simple values,",,,unknown,no,0
,"/*     * Test method for 'org.apache.jmeter.protocol.http.sampler.postWriter.sendPostData(URLConnection, HTTPSampler)'     * This method test sending file content as the only content of the post body     */",,,unknown,no,0
,/* Implements JMeterGUIComponent.modifyTestElement(TestElement) */,,,unknown,no,0
,// Check using default encoding,,,unknown,no,0
,// Check using a different encoding,,,unknown,no,0
,// Standalone,,,unknown,no,0
,"// File content is sent as binary, so the content encoding should not change the file data",,,unknown,no,0
,"/*     * Test method for 'org.apache.jmeter.protocol.http.sampler.postWriter.sendPostData(URLConnection, HTTPSampler)'     * This method test sending only a formdata, as a multipart/form-data request.     */",,,unknown,no,0
,// Embedded,,,unknown,no,0
,"// Tell sampler to do multipart, even if we have no files to upload",,,unknown,no,0
,"// Test sending data as ISO-8859-1, with values that need to be urlencoded",,,unknown,no,0
,// This transaction is done,,,unknown,no,0
,"// Test sending data as ISO-8859-1, with values that need to be urlencoded",,,unknown,no,0
,"// Test sending data as UTF-8, with values that needs to be urlencoded",,,unknown,no,0
,// Test sending data with default encoding,,,unknown,no,0
,"// If we do not get any sub samplers, the transaction is done",,,unknown,no,0
,// delete temporay file,,,unknown,no,0
,// Create the test file content,,,unknown,no,0
,// Only create the map if it is required,,,unknown,no,0
,// no space after :,,,unknown,no,0
,// spaces after :,,,unknown,no,0
,// May be replaced by RandomOrderController,,,unknown,no,0
,// Assume there's at least one file,,,unknown,no,0
,// Description multipart,,,unknown,no,0
,// incrementCurrent();,,,unknown,no,0
,// File upload multipart,,,unknown,no,0
,"// Most browsers use ISO-8859-1 as default encoding, even if spec says UTF-8",,,unknown,no,0
,// must be a controller,,,unknown,no,0
,"// Most browsers use ISO-8859-1 as default encoding, even if spec says UTF-8",,,unknown,no,0
,// No filters,,,unknown,no,0
,// must be a controller,,,unknown,no,0
,// Empty filters,,,unknown,no,0
,// Non empty filters,,,unknown,no,0
,// can only match once,,,unknown,no,0
,// Simple inclusion and exclusion filter,,,unknown,no,0
,"// i.e. ""true""",,,unknown,no,0
,// This must be the original (Java) HTTP sampler,,,unknown,no,0
,// default true for compatibility,,,unknown,no,0
,///////////////// Transaction Controller - parent ////////////////,,,unknown,no,0
,// Check if transaction is done,,,unknown,no,0
,// This transaction is done,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Sample the children of the transaction,,,unknown,no,0
,"// Most browsers use ISO-8859-1 as default encoding, even if spec says UTF-8 // TODO - charset?",,,unknown,no,0
,// Assume success,,,unknown,no,0
,// Check if it is the start of a new transaction // must be the start of the subtree,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// The transaction fails if any sub sample fails,,,unknown,no,0
,// Replace the variables in the sampler,,,unknown,no,0
,// Add the sub result to the transaction result,,,unknown,no,0
,// Replace the variables in the sampler,,,unknown,no,0
,// ensure only values are used,,,unknown,no,0
,// Add current time to total for later use (exclude pause time),,,unknown,no,0
,"// if selected, add duration of timers to total runtime",,,unknown,no,0
,// Test sending data with default encoding,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Test sending data as UTF-8, with values that would have been urlencoded // if it was not sent as multipart",,,unknown,no,0
,"// Test sending data as UTF-8, with values that will change when urlencoded",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Test sending data as UTF-8, with values that have been urlencoded",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Replace the variables in the sampler,,,unknown,no,0
,"// Test sending data as UTF-8, where user defined variables are used // to set the value for form data",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Test sending data as UTF-8, where user defined variables are used // to set the value for form data",,,unknown,no,0
,// Replace the variables in the sampler,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test sending data with ISO-8859-1 encoding,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test sending data with ISO-8859-1 encoding,,,unknown,no,0
,// Test sending data with UTF-8 encoding,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test sending data with UTF-8 encoding,,,unknown,no,0
,"// Test sending data as UTF-8, with values that changes when urlencoded",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Test sending data as UTF-8, with values similar to __VIEWSTATE parameter that .net uses",,,unknown,no,0
,"// Test sending data as UTF-8, with values similar to __VIEWSTATE parameter that .net uses",,,unknown,no,0
,// use latency to measure connection time,,,unknown,no,0
,"// Test sending data as UTF-8, with values that will change when urlencoded",,,unknown,no,0
,// Must be the end of the controller,,,unknown,no,0
,// delete temporay file,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// We have sampled one of our children,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,// Test sending data as ISO-8859-1,,,unknown,no,0
,"// We must set res to null now, before sending the event for the transaction, // so that we can ignore that event in our sampleOccured method",,,unknown,no,0
